IUPAC,AIA (0.01ug/ml),AIA (0.1 ug/ml),AIA (1 ug/ml),AIA (10 ug/ml)
Gal(b1-4)(6S)Glc(b1-Sp0,-11.116650000000002,-13.503900000000002,-3.534875000000003,-24.046875
Gal(b1-4)(6S)Glc(b1-Sp8,9.197725000000004,-18.5727,-5.357399999999997,-8.188674999999996
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-1.799074999999999,-17.603375,-8.285999999999996,-15.727775
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,-14.229925,-8.497349999999999,-5.190849999999996,-28.39659999999999
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,-4.8942250000000005,-28.21804999999999,507.741775,38295.08940000001
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,6.233024999999998,-18.848975000000006,12.9069,32822.552125
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-13.202700000000005,-13.569925000000005,5.600349999999999,-11.640449999999998
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,0.15532500000000127,-4.319099999999999,-13.689225,-25.177625
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.014350000000002,-14.219275000000005,-7.185,-27.139425
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,14.496875,-11.162125,21.432800000000004,-20.196375
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,4.519749999999998,1.2706499999999927,1.1854500000000012,6.711399999999998
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,0.6943000000000001,1.8928249999999984,-8.474950000000002,-9.180949999999996
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,-3.6929,-18.6063,-4.2836500000000015,-9.606124999999992
Gal(b1-4)GlcNAc(b1-Sp0,3.9647250000000014,-17.21795,-2.6808999999999976,10.515224999999996
Gal(b1-4)GlcNAc(b1-Sp8,2.6376500000000025,-6.92755,1.4149500000000046,-6.56035
Gal(b1-4)GlcNAc(b1-Sp23,-6.8771749999999985,-14.696199999999996,2.9095249999999986,-15.294100000000006
Gal(b1-4)Glc(b1-Sp0,3.5554749999999995,1.5704000000000011,-6.457149999999999,2.374850000000002
Gal(b1-4)Glc(b1-Sp8,0.8754249999999999,5.61345,10.612350000000003,5.079999999999996
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.0869000000000018,-19.093425000000007,6.540049999999997,-17.133825
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,-0.8365499999999955,-9.467299999999996,-10.407175000000002,-7.785
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,-0.5676000000000041,-15.94495,367.0446,35763.7123
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,-2.18615,-2.206150000000001,-1.628724999999999,-19.210925000000007
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,4.364475000000001,-27.9735,-12.6389,-28.69955
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,-16.064750000000004,-23.273550000000004,-3.1379750000000013,-20.103900000000007
GlcNAc(b1-3)GalNAc(a1-Sp8,-3.08745,-13.734075,665.5439500000001,39560.085875
GlcNAc(b1-3)GalNAc(a1-Sp14,2.4229249999999976,-9.953575,-2.09365,34538.005175
GlcNAc(b1-3)Gal(b1-Sp8,-0.8117000000000001,-8.432099999999998,-1.8778250000000007,4309.0645
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-3.0627250000000004,-9.399599999999998,4.564699999999998,-19.586050000000007
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-12.298725,-15.4578,0.6403999999999996,-38.3375
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-8.9813,-3.4319499999999987,3.5300999999999974,-13.860675
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,-9.24745,-12.479850000000004,1.164200000000001,-12.429700000000011
GlcNAc(b1-4)(a1-MDPLys,-5.085750000000002,-10.962975,4.989674999999998,-18.89285
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,-1.146950000000002,-13.428249999999998,4.8497,-16.253775000000005
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-12.228725,-29.94572499999999,-2.8617749999999984,-20.025725
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-4.265625,-2.7345000000000024,5.5386500000000005,-4.796824999999998
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-2.594050000000003,-16.0204,-10.80625,8.853824999999997
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,-4.212399999999999,-17.09315,-4.994700000000004,-18.546775
GlcNAc(b1-6)GalNAc(a1-Sp8,-7.6775,-18.538225000000004,-3.72875,-24.55429999999999
GlcNAc(b1-6)GalNAc(a1-Sp14,-1.8016,-9.057550000000004,-6.1775249999999975,-9.842149999999998
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,-3.301525,-10.94,-1.4325,-48.67769999999999
Glc(a1-4)Glc(b1-Sp8,5.72945,-8.237825,16.571150000000006,-4.057024999999999
Glc(a1-4)Glc(a1-Sp8,5.401200000000001,-0.12320000000000242,6.8175750000000015,5.486375000000006
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,29.2095,2.017825000000002,-1.5457999999999998,9.444349999999996
Glc(b1-4)Glc(b1-Sp8,6.586600000000009,-7.4921000000000015,1.3615250000000003,1.1616999999999995
Glc(b1-6)Glc(b1-Sp8,2.6971749999999983,2.8507000000000042,3.2798250000000007,-3.2476999999999965
G-ol(a1-Sp8,-4.5258999999999965,-16.79175,2.2176500000000026,-12.476574999999995
GlcA(a1-Sp8,13.310274999999995,-5.72,1.7272000000000034,-12.285474999999995
GlcA(b1-Sp8,21.723475000000004,24.46892500000001,-11.930175000000006,41.576475
GlcA(b1-3)Gal(b1-Sp8,20.07355,25.078050000000005,-3.3390249999999995,69.162575
GlcA(b1-6)Gal(b1-Sp8,3.6023999999999994,-11.840500000000002,-4.3186750000000025,-10.795600000000006
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-15.543925000000002,-13.194825000000002,-1.290924999999998,-3.921549999999996
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,8.888275000000002,-22.09715,-4.931025000000002,-24.89995
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,5.735099999999999,-0.5251750000000008,7.374850000000002,-8.732975
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,-9.1271,-5.443574999999999,0.17830000000000013,-26.48077500000001
Man(a1-2)Man(a1-3)Man(a1-Sp9,4.667175000000002,-17.4642,11.772249999999996,-10.737674999999996
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,0.4803499999999961,-6.461675,6.61815,-12.801725
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-8.705350000000006,-17.948225,-4.892450000000004,-2.7414750000000367
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,12.264074999999998,5.3537,0.5400249999999982,-12.484850000000002
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,7.193875,-12.11115,-9.20785,-24.5809
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,-1.9057250000000021,-18.560900000000004,-7.679624999999996,7.886975000000008
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,82.65252500000003,65.149475,52.69469999999999,55.38877500000001
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.5631499999999985,-13.228125,0.4605750000000004,10.436275000000009
Man(b1-4)GlcNAc(b1-Sp0,8.301125,-9.656325,1.406575,-34.396100000000004
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,11.038325,-7.0086,-6.549800000000002,-22.19240000000001
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,0.4939249999999991,-4.232400000000002,0.4896250000000029,-17.220550000000006
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,-8.306175,-9.381349999999998,0.34944999999999915,-3.1722250000000085
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-0.15207499999999996,-13.634575000000002,-6.474474999999997,-11.821199999999996
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,20.549125000000007,-5.294749999999999,-1.5671750000000042,25.3379
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,-14.832925000000005,-50.29095000000001,116.401175,40342.63225000002
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-6.317700000000002,-65.82770000000001,-12.260699999999995,34041.775625
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-6.84695,-28.575825000000005,-2.596900000000001,-33.77815
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,24.18137500000001,5.6689250000000175,8.761550000000002,11.770450000000013
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,2.2648500000000027,-30.588325,-7.0759000000000025,-33.911075000000004
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-18.581175,-28.569025,-18.57625,-50.31079999999999
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,5.674475000000001,-32.3847,-5.583050000000003,-37.72535000000001
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-12.307025,-19.40175,-1.2245750000000015,-19.0908
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,-7.330625,-6.464575000000003,-4.585925000000003,-22.51415
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,-2.3409249999999986,-11.8919,-3.095725,-19.964475
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-9.1233,-5.530800000000003,1.2413749999999997,-35.45337499999999
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,-11.29685,13.169299999999984,2.4570250000000047,64.63915
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,-0.07310000000000105,-20.4626,15.397350000000005,-24.628325000000004
Neu5Ac(a2-3)GalNAc(a1-Sp8,-14.238924999999998,-57.458450000000006,-11.720950000000002,7672.66835
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,-4.474149999999999,-19.689325,-9.226899999999997,-20.589675
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,1.936375,5.409575,22.042575,-10.929450000000005
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,-4.706525000000001,-9.422675000000002,-8.741224999999996,-38.673125
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.990475,-21.21682499999999,-9.009174999999997,100.362725
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,-2.233175,-3.096075000000001,-7.341500000000003,-12.010475
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,-7.271725000000001,-5.9983999999999975,-1.056975000000001,-16.531524999999995
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,-6.556949999999999,-11.2772,1.7667500000000036,-5.407325
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,1.096875,-15.564874999999995,6.303375000000003,565.5903000000002
Neu5Ac(a2-3)Gal(b1-Sp8,-1.5176249999999971,-3.640550000000001,12.285325,8.6726
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,-5.344200000000002,-25.610525,9.660675,-31.767375
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-12.026700000000007,-16.927300000000002,-14.038125,-29.82032500000001
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,-1.574499999999997,-7.020800000000001,2.314,-13.886824999999995
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-14.844174999999995,-10.11475,-13.763625000000005,-23.777475
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,-3.699225000000002,-13.666600000000004,-7.983074999999999,-33.96549999999999
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-13.762325,-6.252800000000002,-12.580324999999998,-40.48762500000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,-7.709275,-19.121575,-3.4944999999999986,-27.954450000000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.9416749999999965,-12.389775,-3.4636250000000017,14.772450000000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-14.873224999999998,-13.002000000000002,-3.197750000000001,-35.07230000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,-19.57505,-12.724024999999996,-2.1854499999999977,-2.4325
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,-11.97645,-19.6658,-4.541224999999998,-5.363025
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-9.1978,-5.5999750000000015,7.747225000000004,16.291275
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-7.77275,-13.586125,1.9477000000000009,-19.9019
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,-5.677075,-17.8626,-0.4916750000000008,-43.393725
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,-2.3626250000000004,-20.357375,-11.19015,-28.0449
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-10.353825,-6.846975000000002,3.1296750000000024,-15.67005
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,1.113274999999999,-10.522750000000002,9.213675000000002,24.021275
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,9.893974999999998,-10.855575000000002,6.110150000000001,-8.027775000000005
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,6.763299999999999,-8.12625,-5.459450000000004,-5.1906
Neu5Ac(a2-6)GalNAc(a1-Sp8,-7.513000000000001,-13.85235,0.1700999999999997,-20.997300000000006
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,-8.875875,-9.113950000000004,-3.785800000000002,-21.14015
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,-7.595875000000001,-19.009400000000007,-10.845724999999995,-22.90445
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,-5.136525,-23.7559,0.9194500000000012,-3.9467250000000007
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,-4.711875,-18.537875,-9.595825,-19.942275
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-4.3510500000000025,-20.437625,-1.0967500000000054,-0.5836249999999978
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-9.40375,-22.035425000000004,5.1700750000000015,-26.49945
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,-4.012074999999999,-0.02007499999999851,5.447675000000002,-31.55815
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,-1.5183500000000016,-10.226024999999998,7.339575,-19.190175000000004
Neu5Ac(a2-6)Gal(b1-Sp8,-1.2169249999999998,-4.620774999999998,8.54375,-11.2728
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,-5.034975000000001,-9.023875,13.912125,-20.07185
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,-4.269875000000007,-20.147175,-4.682775000000001,-23.846999999999994
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-9.139375,-17.740075,-8.885225000000002,-4.150325000000001
Neu5Ac(b2-6)GalNAc(a1-Sp8,2.002225000000001,-17.672575000000005,4.0258,0.6348250000000064
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,-6.5344,-13.820400000000005,-0.2989999999999995,-20.167225
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,0.8532749999999965,0.1958999999999982,-4.9942999999999955,-2.6084500000000013
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,3.8352,-2.549099999999997,-3.290999999999995,-8.561775
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-2.6915750000000003,-1.9001250000000027,-3.730175000000002,1.2569250000000096
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,0.8601499999999991,-8.301774999999996,-3.038350000000001,-4.153449999999996
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,3.637600000000005,11.335425,-1.9788249999999927,-0.9655999999999914
Neu5Gc(a2-6)GalNAc(a1-Sp0,-4.257099999999999,-15.533899999999996,-0.2614750000000008,-17.21145
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,6.494049999999996,-9.006600000000002,4.764100000000003,-4.577849999999998
Neu5Gc(a1-Sp8,-3.1679500000000003,-12.249875000000005,0.6984249999999985,-22.58625
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,10.065524999999996,-14.096774999999996,-2.213374999999999,3.7584750000000042
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.5657249999999987,-6.231875,7.580824999999997,-16.964475
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,-1.7780249999999995,-9.164725000000011,8.105799999999999,56.87860000000001
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,9.427175,2.863700000000001,6.687299999999998,2.1586250000000042
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,-6.154925000000001,-6.270949999999999,-1.248000000000001,-11.390375
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-1.858375000000004,-10.86995,-8.554674999999998,-17.2887
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-6.618875000000003,-18.002025000000003,0.4892999999999965,-24.162675
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.742224999999998,-13.107475,-6.359449999999998,-32.803974999999994
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,2.0303250000000013,-16.9897,-2.36665,-17.456425000000007
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,-10.260975000000004,-16.416725,1.1690749999999994,-30.70734999999999
(6P)Glc(b1-Sp10,1.7332499999999982,-11.623450000000002,4.506049999999998,-0.10977499999999553
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,7.730525000000003,8.404425,25.609825,-1.5625749999999992
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,6.140224999999997,-18.738475,-11.442574999999994,-19.9674
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-20.467125,-6.956400000000006,-1.8293,-11.983775
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,9.0327,-4.682175000000001,1.4422499999999978,14.175625
