IUPAC,ECL 0.01ug/ml,ECL 0.5ug/ml,ECL 1ug/ml,ECL 5ug/ml,ECL 50ug/ml
Gal(b1-4)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,6.938628623,4.919956818,13.40805728,3.173873035,7.276482012000001
Gal(b1-4)GalNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-Sp8,5.836982732,19.61541501,3.813206234,8.85790183,6.974607512
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,24.4472962,12.09459385,20.39617569,234.13928030000002,1957.44206
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,8.643174400000001,9.140258712,4.943928566,99.38197777,459.5192443
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,18.4368533,30.60883391,48.36214718,120.6602846,646.6854102000002
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.256162407000001,32.21574462,73.10784967,149.405696,292.2766658000001
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.21083982,30.4257745,81.04775051,149.7588154,593.4130703
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,13.47360059,13.36373312,34.57842692,196.6955003,900.819587
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,3.081129977,11.923094099999998,50.96264036,213.6167202,2063.84227
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,4.639243052,17.227301999999998,33.01548874,76.63083465,473.6038358
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,2.85427729,9.933291497,12.86042676,42.82476354,390.8116623
Gal(b1-4)GlcNAc(b1-Sp0,3.207824221,7.190287477999999,22.91021279,20.29506607,309.6431764
Gal(b1-4)GlcNAc(b1-Sp8,5.1242690930000006,21.139287399999997,34.27983084,127.62660079999999,143.956955
Gal(b1-4)GlcNAc(b1-Sp23,1.6222762469999998,9.465623179,25.01581534,185.9650631,678.6051894
Gal(b1-4)Glc(b1-Sp0,10.45027754,15.134149800000005,10.94005978,16.92631535,8.281339661
Gal(b1-4)Glc(b1-Sp8,6.548488055,14.44035348,5.070065181,6.999154094,12.26825376
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,13.13180008,2.40360719,17.29855847,12.84591388,8.515056285
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,10.71119055,3.395874183,10.09515833,12.11034286,7.315665805
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,6.480917922000001,7.32973146,10.5754388,9.735636097,10.72865747
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,3.2867019060000002,9.635445807,14.58665244,3.273097963,20.52345498
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,4.963902458,10.88311663,10.65983652,26.50109212,8.668389397999999
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,11.09773669,31.49086925,6.670179263,5.4832050720000005,36.670224499999996
GlcNAc(b1-3)GalNAc(a1-Sp8,28.75492395,11.72172409,11.54437042,35.466076,18.13557609
GlcNAc(b1-3)GalNAc(a1-Sp14,5.618156786,5.919510149,12.00574896,6.9229008310000015,9.588464927999999
GlcNAc(b1-3)Gal(b1-Sp8,3.8839397289999997,6.411095177999999,10.72121811,12.81887625,9.327641485
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,7.471391566,14.78595023,9.067503444,4.705068178,5.998738539
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,5.7626503410000005,14.53948775,7.939891788,6.0721395970000005,7.795311291
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.50803627,13.48787774,17.15348483,7.978787271,27.56488795
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,3.8265361660000003,12.32366765,9.354416463,5.562761567000001,6.727549817000001
GlcNAc(b1-4)(a1-MDPLys,24.33090824,5.351035186,4.982918949,7.765587347,13.93943281
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,9.804463712999999,11.64139928,5.20240014,6.23326967,7.549562579
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,8.876893836,11.64820627,7.79722882,5.404262266,10.64908364
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.380808292,8.269469307,9.85012852,22.343635600000002,14.107185999999999
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,5.179835673,5.458702135,5.3907537560000005,15.150916500000001,8.997287013
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,10.27395613,18.6578592,24.521372699999997,7.169673044,6.120999414
GlcNAc(b1-6)GalNAc(a1-Sp8,13.600402599999999,5.5687984010000005,7.749690987999999,7.275914226,10.33150189
GlcNAc(b1-6)GalNAc(a1-Sp14,6.9674904060000005,10.30234607,2.805472635,12.65792668,8.054977172000001
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,9.993257641,16.74933077,3.9249794689999997,16.95630741,40.75257314
Glc(a1-4)Glc(b1-Sp8,4.17084894,7.84800576,19.11620265,8.516290561,6.8500867560000005
Glc(a1-4)Glc(a1-Sp8,19.83165456,5.40289488,6.079180352000001,23.17743753,10.7445929
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,16.93336866,2.513427404,5.40873934,8.081869501,2.8616182610000003
Glc(b1-4)Glc(b1-Sp8,14.76204154,8.495144774,6.589070246,6.449763167,23.60299245
Glc(b1-6)Glc(b1-Sp8,10.62859476,21.84976338,27.97475169,7.578177095,11.17948564
G-ol(a1-Sp8,16.96431722,10.8428364,18.38565205,16.55756585,28.16578083
GlcA(a1-Sp8,11.63820838,11.5784242,17.97339919,20.43251973,10.91502172
GlcA(b1-Sp8,15.98216811,12.20301604,19.19098163,13.69094724,25.99770184
GlcA(b1-3)Gal(b1-Sp8,4.3572778460000015,17.85284405,6.008355097000001,16.1737561,16.38995675
GlcA(b1-6)Gal(b1-Sp8,13.31443356,11.22253393,14.72627603,14.36564418,11.08814145
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,3.732119303,9.570041339,1.941457446,13.79529562,22.15166152
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,16.55551202,3.663858462,10.38349326,17.16995526,9.154447386000001
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,16.96723972,5.861354109,6.159538669,9.48839563,11.08720222
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,9.922708235,4.12686168,2.9559814839999996,7.32100778,7.303122965
Man(a1-2)Man(a1-3)Man(a1-Sp9,10.38509739,12.38076799,6.163944847000001,3.5230605,5.326696996
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,6.675139677000001,4.8606622,7.222928599999999,4.058709673,8.398026002
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.51766806,4.914758124,13.73130278,3.948683204,18.85408987
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.84478354,8.303515685,10.4471889,10.76401219,6.688217011
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,15.2546352,21.64594328,9.078552957000001,7.42439268,10.93696912
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,12.10882668,12.08161679,12.65656825,9.045043751,16.2385158
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,11.80777511,16.63035201,14.15229603,19.69667412,26.12086472
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.9406297610000003,11.40672447,17.58389632,10.24367125,4.866761278
Man(b1-4)GlcNAc(b1-Sp0,5.47074049,9.826405357,19.47843674,6.536700432000001,4.412828201
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,4.471109694,7.03402441,3.255657668,10.72922902,8.028466079
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,4.44760376,6.22197235,1.996105385,6.164976996,5.428617918
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,21.63742106,3.8630460980000003,12.95389135,6.654003696,3.827541955
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,20.57465001,3.493780197,76.59382937,218.71062790000002,237.44448739999999
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,24.10478497,1.545541246,38.94127174,21.21527308,9.882897867999999
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,14.60250909,14.83858425,15.55371125,2.739760455,23.51459554
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,22.18781006,11.1711329,14.40110105,6.314219372,4.941654208
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,12.693092300000002,7.8637272,13.31108809,2.797274877,19.44941582
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,24.39946602,13.8786639,9.573494728,8.297761178,11.50786585
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.329462213999999,14.086634900000002,29.05489291,8.764726158,7.0684331789999995
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,11.92991363,11.90467504,9.975849328999999,15.12960809,19.230807199999997
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,13.10507962,10.43498584,14.60091933,12.59025174,8.084516277999999
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.954063807,2.603513925,6.932227843,2.305167359,3.99867613
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,4.81815796,4.780546069,4.402555895,4.814468623,11.55383402
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,9.463406871,9.6503309,7.9499003660000005,8.784431826,2.5777671069999997
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,6.478387057999999,6.0295646320000005,7.232660905,8.101563347,11.06131865
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,18.08668052,6.0479328279999995,13.54991812,3.672074706,11.80514555
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,8.076559762999999,5.87251905,11.37369993,6.6909517460000005,1.911136851
Neu5Ac(a2-3)GalNAc(a1-Sp8,1.661028271,11.22608972,10.26593982,7.092583844,7.796057287000001
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,3.22467566,11.84777,10.68242454,9.753033203,17.78311966
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,20.03803322,14.159799300000001,18.25838983,8.939648955,13.86978753
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,9.465426699,8.984137142,14.78122495,9.561696679,5.402341679
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,8.339728444,6.011927485,9.012345084,9.991418334,6.334609119
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,5.274515215,11.60958555,18.58408623,2.95739813,18.36531313
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,8.575479335,6.235301077000001,3.3712842419999998,9.841263671,0.599681345
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,1.273118003,6.354298188,18.35714785,2.91037237,1.0089682340000001
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.96460903,11.70307674,13.61235611,2.77227211,4.283038616
Neu5Ac(a2-3)Gal(b1-Sp8,3.473586937,8.919750733999999,3.8177100210000003,10.28105147,5.590982127
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,14.77129877,15.94445908,8.174738887,9.898242011,16.84999507
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.670737017999999,14.10621635,6.443331222,5.926507795,9.071763291
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,24.57471878,4.502451255,12.8846049,20.23150417,5.9670442360000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,12.39629349,4.738972742,27.24715366,18.45946079,19.96303075
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,5.313484346,6.008559045,13.83526616,6.57126192,6.213737491
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,15.26075586,13.23137443,40.56818761,10.56961895,14.30298394
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,6.616248112999999,6.588790402000001,3.275019152,7.5564366110000005,11.67450074
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.010979707,8.115052445,6.574375291,29.300800300000002,25.64200665
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,6.061232477999999,10.56673643,4.833525213,8.381870671,11.71379509
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,19.71177011,6.4746656289999995,14.04971741,4.258225003,10.40495771
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,5.31006068,7.480317997999999,9.489564144,5.819777897000001,14.98892327
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,4.05209844,21.43556466,19.89685943,29.41369394,12.92957297
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,12.210386900000001,9.820585031,6.546106395,8.976897116,12.03297636
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,9.546969422,10.6144571,7.389336285,15.996813699999999,10.03083653
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,23.24096922,8.086926621,20.64782313,6.65002659,6.0176629560000015
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,19.29197283,24.60174761,5.903008819,3.9450606230000003,7.711453789
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,6.9524252639999995,17.66595517,13.97476217,6.092056106,34.33482891
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,14.12633039,4.523832989,4.306089523,7.052714783,13.74306686
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,6.005051243,5.853990795,6.112405917999999,9.408923306,21.63040548
Neu5Ac(a2-6)GalNAc(a1-Sp8,3.318517178,9.038555085,2.7206097860000003,7.7613713970000004,7.070187046
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,4.5985659189999994,4.694923968,17.57152036,2.8805901360000004,3.688618607
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,2.337630754,7.66139412,2.2563062169999997,8.359611289,13.72048517
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,19.47667602,4.469707993,8.058274221,10.09686072,4.528745415
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,2.088781853,6.071029891,13.19541171,10.5999788,5.027469233
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,9.993832996,12.47337294,30.686162100000004,3.235123097,23.49557457
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,15.51375643,1.857108904,3.001668053,7.4271563160000005,9.695525715
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,16.48663726,6.472921392999999,20.32484368,10.57675445,14.56094109
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,4.503641364,10.21991846,8.790526824,5.419877512999999,31.11485733
Neu5Ac(a2-6)Gal(b1-Sp8,7.624493097999999,9.103681501,38.24875511,10.15304156,10.86710887
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,2.253669636,3.252731075,3.6634183989999998,8.325546777000001,8.559867394
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,5.117439448,9.714785055,5.727971421,13.26774007,5.428797658
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,9.208962322,2.672469766,11.02813835,9.971416109,4.533199528
Neu5Ac(b2-6)GalNAc(a1-Sp8,9.119248268,5.18211955,13.57855664,4.993666263,27.16840991
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,3.5568408239999996,4.626022798999999,1.979846521,9.062823276,7.27269154
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,6.2000672560000005,3.180251192,4.780072597,8.040802941,17.38880564
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,5.014374718,3.1474327260000003,11.54648624,4.855011075,6.313786156
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,10.62394431,14.01925047,21.58597335,9.219688339,6.92040234
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,1.83063947,3.22465389,12.08705541,5.784836501,9.682944189
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,14.07141181,7.056781128,15.99437912,5.760809223,15.91801996
Neu5Gc(a2-6)GalNAc(a1-Sp0,9.502983974,3.354037842,17.31150797,10.30675913,7.489061469
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,8.0730667,8.864977347,11.9578362,9.963478161,11.03548488
Neu5Gc(a1-Sp8,7.316764644,2.567391409,7.780210004,19.88354935,14.90471399
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,8.412322341,15.33888021,6.753301021,2.795491611,6.7809893039999976
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,14.20539035,6.9644555010000015,9.725111689,7.206630146,15.17989384
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,21.05391521,5.538201217999999,5.7174231970000005,15.51295458,45.48877977
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,9.360331837999999,14.06892489,10.35551015,6.739247555,21.46624392
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,11.03411589,7.017642995,10.57869501,32.37104866,17.77819967
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,5.649108162999999,14.34599842,6.864431815,51.16292153,136.99164209999998
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,18.29041017,8.137638012,11.38579325,10.28942438,14.79463764
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,11.7974801,16.69495441,34.90715365,1.7688302809999998,9.801640167999999
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,4.345934869,15.58378065,11.71769807,13.24870025,6.181471944
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,17.89012778,5.31765248,10.05277506,5.290312129,14.74746495
(6P)Glc(b1-Sp10,28.44603215,15.80099954,19.43122617,26.81775987,10.59104869
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,12.99202337,12.63572044,45.15149343,33.76643963,56.02797454
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,9.951275084,13.16483452,4.793931136,27.20155266,17.15331193
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,7.335372164,12.43725032,13.94896337,81.84609174,417.8615347
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,13.9035138,29.47197279,36.41461412,301.9702943,1341.8369189999999
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,3.1979612580000003,40.21230019,52.08620785,375.7073126,474.7987375
