IUPAC,HAA 0.1ug/ml,HAA 1ug/ml,HAA 10ug/ml,HAA 100ug/ml
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp8,3.1733,6.5391,6.0878000000000005,13.941474999999993
Gal(b1-4)GlcNAc(b1-3)GalNAc(a1-Sp14,13.4939,3.3034250000000007,13.3349,3.8335
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,31.1468,8.668650000000001,3.06115,71.63002499999997
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,-0.4695499999999999,7.250099999999999,39.281275,5.19225
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,8.112100000000002,2.1620750000000006,0.3936250000000001,-11.371475000000006
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,2.42775,0.4012500000000023,6.0115000000000025,-1.2228250000000018
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp8,24.070975000000004,5.8786999999999985,2.5451749999999977,45.35072500000001
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp8,5.823424999999999,5.67625,8.847575000000003,4.217825
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,4.908100000000001,6.630174999999999,2.935324999999999,14.832425
Gal(b1-4)GlcNAc(b1-Sp0,3.3732500000000005,5.635774999999998,8.61175,-3.33625
Gal(b1-4)GlcNAc(b1-Sp8,82.1,5.1548500000000015,3.0131999999999994,356.05512500000015
Gal(b1-4)GlcNAc(b1-Sp23,8.7329,1.0731000000000002,4.924900000000001,14.776224999999995
Gal(b1-4)Glc(b1-Sp0,27.96725,5.591574999999999,4.769525,8.614199999999983
Gal(b1-4)Glc(b1-Sp8,10.300975,11.37615,7.3783499999999975,5.8675250000000005
GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-Sp8,14.86815,17.5821,6768.391725,28709.055175
GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.5847749999999983,-0.216875,-1.3546499999999997,2627.5106000000005
GlcNAc(b1-2)Gal(b1-3)GalNAc(a1-Sp8,9.623975,0.9512499999999988,1.878400000000001,2.9236499999999523
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp8,0.8494749999999982,10.73425,7.8729999999999976,4.992925
GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc(a1-Sp14,3.516675000000001,15.03795,6.921624999999999,-6.183275000000003
GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)GlcNAc(b1-Sp8,0.07074999999999987,1.2738749999999994,2.527725000000002,38.99965
GlcNAc(b1-3)GalNAc(a1-Sp8,4.518875,6.495849999999999,4.057024999999999,1.1371999999999982
GlcNAc(b1-3)GalNAc(a1-Sp14,6.19355,3.952625,5.759500000000001,12.241825000000002
GlcNAc(b1-3)Gal(b1-Sp8,5.752849999999999,6.748025,8.799399999999997,11.5138
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.5027000000000013,4.80055,7.746875,3.2975
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.36395,5.877699999999999,-0.0032999999999998586,3.901424999999999
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.700949999999999,5.479325000000001,0.5033499999999993,22.73210000000001
GlcNAc(b1-3)Gal(b1-4)Glc(b1-Sp0,11.240900000000002,1.2683249999999997,-0.5478999999999998,13.104724999999998
GlcNAc(b1-4)(a1-MDPLys,15.498075000000007,1.0213249999999996,6.2101250000000014,12.221599999999967
GlcNAc(b1-6)[GlcNAc(b1-4)]GalNAc(a1-Sp8,8.470625,8.27795,2.782875,1.3254499999999982
GlcNAc(b1-4)Gal(b1-4)GlcNAc(b1-Sp8,-0.08284999999999876,2.1637999999999984,-2.0218000000000003,462.929975
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,6.039074999999998,14.19685,18.60725,2.2074250000000006
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,7.632624999999999,9.565650000000002,-1.2021250000000006,29.660875
GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp8,13.55915,1.128725000000001,4.879000000000001,-3.678625
GlcNAc(b1-6)GalNAc(a1-Sp8,2.1390000000000002,2.755,1.1690000000000005,9.032800000000003
GlcNAc(b1-6)GalNAc(a1-Sp14,29.25404999999999,7.764924999999995,-1.9085249999999967,278.36322500000006
GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp8,3.8890249999999895,0.9983499999999994,3.3852,33.93209999999999
Glc(a1-4)Glc(b1-Sp8,2.507150000000001,4.872649999999998,5.927575000000001,1.3492750000000004
Glc(a1-4)Glc(a1-Sp8,11.185575000000002,6.305925000000001,9.9433,8.724725000000005
Glc(a1-6)Glc(a1-6)Glc(b1-Sp8,4.179525000000001,8.681175000000001,12.470199999999998,25.99239999999999
Glc(b1-4)Glc(b1-Sp8,1.7291999999999987,5.4398750000000025,7.858274999999999,41.075100000000006
Glc(b1-6)Glc(b1-Sp8,6.155500000000001,13.242474999999995,19.1742,13.937199999999995
G-ol(a1-Sp8,7.33925,11.09905,11.163325,1.276225000000002
GlcA(a1-Sp8,0.09687499999999982,-1.2619499999999997,4.330675000000001,-5.642450000000002
GlcA(b1-Sp8,49.03715,48.30877499999999,42.489875,111.420925
GlcA(b1-3)Gal(b1-Sp8,6.953800000000002,2.57885,1.149424999999999,-8.259949999999998
GlcA(b1-6)Gal(b1-Sp8,7.149775000000001,-0.2237000000000009,4.646324999999996,-8.944125
KDN(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,0.5736249999999994,0.4568500000000011,3.248174999999999,-7.897400000000001
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.313925,7.0028,7.0496750000000015,-0.9774249999999992
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-Sp9,0.5738249999999994,0.4178000000000006,5.897100000000001,3.8892500000000014
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-Sp9,0.057749999999999524,0.5073999999999996,3.0548,63.356825
Man(a1-2)Man(a1-3)Man(a1-Sp9,10.996499999999996,3.942025,6.782424999999999,10.316875
Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,5.978475,6.219249999999999,7.299624999999999,10.986375
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,3.9775750000000047,-0.3740499999999996,-1.277075,26.47867500000001
Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,15.219375,16.778475,13.961625000000002,28.500650000000004
Man(a1-6)[Man(a1-3)]Man(a1-Sp9,1.2652499999999989,26.245725,0.15309999999999935,13.040374999999996
Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-Sp9,2.8361499999999986,11.383675000000002,3.1042750000000003,21.332325
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,58.60149999999999,52.62365000000002,51.78527499999999,133.536025
Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,13.410799999999998,4.423425,4.881274999999999,-1.7754500000000002
Man(b1-4)GlcNAc(b1-Sp0,1.3271500000000005,3.3017249999999985,2.10555,4.600475000000003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,-3.47345,6.677025,-0.8650749999999996,-10.26265
(3S)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,4.133775000000001,5.995674999999999,17.321149999999996,29.9839
Fuc(a1-2)(6S)Gal(b1-4)GlcNAc(b1-Sp0,10.69115,3.1038500000000004,13.461675,0.7591249999999992
Fuc(a1-2)Gal(b1-4)(6S)GlcNAc(b1-Sp8,6.5666249999999975,13.6134,4.633300000000002,1.5029749999999966
Fuc(a1-2)(6S)Gal(b1-4)(6S)Glc(b1-Sp0,15.82535,15.2194,10.06025,45.87862499999999
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp8,33.0831,67.7373,6960.04415,24622.986825
Neu5Ac(a2-3)Gal(b1-3)GalNAc(a1-Sp14,-3.1641000000000004,13.7404,570.3401250000003,8335.30485
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.423125,4.81125,3.0403499999999988,15.2125
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,4.42395,15.114875,3.7186499999999993,205.907125
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,0.17820000000000125,10.107200000000002,2.9068500000000004,-17.578375
GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,0.6699749999999991,-2.35265,1.5040750000000012,977.417925
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a1-Sp8,3.515625,8.156575,8.20065,-7.793675
Neu5Ac(a2-3)(6S)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,2.1842750000000004,1.0762750000000008,1.6756000000000002,-0.06952500000000006
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp0,-2.5612999999999992,3.4637249999999984,-2.0193000000000008,27.30475000000001
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)GlcNAc(b1-Sp8,3.067,6.623524999999997,6.859225,12.836875
GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.4586250000000005,7.97875,-1.207,650.6062999999998
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-Sp0,3.867049999999999,13.580224999999995,-4.838350000000001,-21.351050000000004
Neu5Ac(a2-6)[Neu5Ac(a2-3)]GalNAc(a1-Sp8,9.331225,5.438599999999997,5.7169500000000015,2.607800000000001
Neu5Ac(a2-3)GalNAc(a1-Sp8,-6.8294000000000015,7.685499999999997,3.355224999999999,-7.915449999999999
Neu5Ac(a2-3)GalNAc(b1-4)GlcNAc(b1-Sp0,3.37955,3.760649999999999,5.325749999999998,-4.012600000000001
Neu5Ac(a2-3)Gal(b1-3)(6S)GlcNAc(a1-Sp8,12.657075,14.901649999999995,20.259825,12.71515
Neu5Ac(a2-3)Gal(b1-3)[ Fuc(a1-4)]GlcNAc(b1-Sp8,3.09605,5.79935,6.8083750000000025,-6.545499999999999
Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,17.207800000000002,14.506725,1.306825,-7.409650000000004
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)Gal(b1-3)]GlcNAc(b1-Sp8,4.607875,3.2317999999999985,1.497675,1.3822500000000026
Neu5Ac(a2-3)Gal(b1-3)(6S)GalNAc(a1-Sp8,0.4099999999999993,1.0640750000000003,7.812475000000001,9.611925
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp8,7.80425,11.662375,4.294275000000002,1.3839749999999982
Neu5Ac(a2-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc(a1-Sp14,11.020049999999998,7.256550000000002,6.6563750000000015,48.8381
Neu5Ac(a2-3)Gal(b1-Sp8,6.86775,58.48587499999999,3.91415,6.751575
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,8.823175,2.5958250000000005,1.953924999999999,16.290599999999998
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,3.3592999999999984,7.112674999999999,2.4457500000000003,-6.61625
Fuc(a1-2)(6S)Gal(b1-4)Glc(b1-Sp0,9.440075000000002,12.439375,6.909875,-15.411800000000005
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,-0.9062999999999986,5.674775000000001,1.9165249999999991,-12.840074999999993
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-Sp8,-0.7217000000000002,4.725349999999999,9.003425,-0.6673499999999999
Neu5Ac(a2-3)Gal(b1-4)(6S)GlcNAc(b1-Sp8,5.02815,13.003175,-0.2855749999999997,-17.39215
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp8,7.6382249999999985,-2.17785,-0.2463499999999996,2.4596000000000022
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,12.101375000000004,5.976625000000002,8.352575,23.96555
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,5.602124999999999,5.966224999999999,1.7848999999999997,14.5375
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp8,3.4937000000000005,3.395699999999999,8.335499999999998,4.1949250000000005
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-Sp8,-0.7121500000000003,6.025774999999999,9.068700000000002,22.50395
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,2.955425,5.258499999999999,5.806274999999998,14.671274999999998
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.101324999999999,1.519475,1.7006999999999994,8.527324999999994
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,7.982875,11.132150000000005,1.344175,-7.4902250000000015
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-Sp8,10.440949999999997,8.384175,5.2887,3.1040000000000028
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,4.786225,2.821400000000001,11.003475000000002,-0.2820249999999937
Fuc(a1-2)Gal(b1-4)(6S)Glc(b1-Sp0,8.3764,18.28775,14.542099999999998,14.137524999999995
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,3.439475,5.752625,5.184425000000001,-5.073299999999988
Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp8,15.814125,6.935475,8.905325000000003,13.9663
Neu5Ac(a2-6)GalNAc(a1-Sp8,1.31375,7.6431999999999976,4.236799999999999,0.7794750000000015
Neu5Ac(a2-6)GalNAc(b1-4)GlcNAc(b1-Sp0,10.94545,1.8343250000000009,2.76025,5.878025000000008
Neu5Ac(a2-6)Gal(b1-4)(6S)GlcNAc(b1-Sp8,6.5862250000000016,2.09715,5.427025,9.875474999999998
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,0.4606500000000011,16.2014,2.7166750000000004,17.9309
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-Sp8,-1.5727249999999997,-1.3090000000000002,3.524049999999999,-5.914725
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,7.377874999999998,8.873825,2.333425,15.89525
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-Sp0,5.919949999999999,6.354275000000001,8.723025,0.7387499999999978
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp0,2.849325000000001,3.306075,14.215574999999998,-9.099300000000003
Neu5Ac(a2-6)Gal(b1-4)Glc(b1-Sp8,3.8169,5.85065,7.637325,0.5179749999999999
Neu5Ac(a2-6)Gal(b1-Sp8,11.9451,6.989749999999997,2.236025,-8.772599999999997
Neu5Ac(a2-8)Neu5Ac(a1-Sp8,8.7349,5.993199999999999,2.875425,-2.031349999999998
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,0.41872499999999935,0.8807,3.6510750000000014,4.51675
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.462524999999998,0.5609499999999987,3.5588500000000014,4.1193
Neu5Ac(b2-6)GalNAc(a1-Sp8,2.087850000000003,2.3316750000000006,4.799850000000003,19.454699999999995
Neu5Ac(b2-6)Gal(b1-4)GlcNAc(b1-Sp8,7.2228749999999975,-0.12517500000000048,2.8551750000000014,8.194675000000002
Neu5Gc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,4.152775000000001,1.1333249999999988,1.5965500000000017,-0.3622500000000049
Neu5Gc(a2-3)Gal(b1-3)GlcNAc(b1-Sp0,7.28115,17.206549999999996,2.2192500000000006,5.192799999999998
Neu5Gc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-Sp0,15.35945,5.1239750000000015,2.2408999999999986,38.475675
Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,2.6294250000000003,16.7705,3.403625000000001,7.228625000000003
Neu5Gc(a2-3)Gal(b1-4)Glc(b1-Sp0,6.3225,0.7164999999999989,4.377900000000003,20.963225
Neu5Gc(a2-6)GalNAc(a1-Sp0,6.353275,4.576225000000002,1.09685,6.198299999999999
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-Sp0,6.151499999999999,6.626275,4.026849999999999,10.350124999999997
Neu5Gc(a1-Sp8,13.579549999999998,11.761275,7.169375,10.725800000000003
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,3.2423749999999987,3.8421749999999975,2.4194750000000007,-2.240625
Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,4.440400000000001,3.6835000000000013,4.696475,24.038975
Gal(b1-4)[Fuc(a1-3)](6S)GlcNAc(b1-Sp0 ,25.448425,14.487824999999996,11.595725,64.80145000000002
Gal(b1-4)[Fuc(a1-3)](6S)Glc(b1-Sp0,19.499050000000004,3.4077249999999992,16.942274999999995,12.930200000000005
Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-Sp0,8.500174999999997,11.977974999999995,6.4995999999999965,6.446625
Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,1.6658250000000008,7.116275,4.484050000000001,16.187400000000004
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,2.1468000000000007,7.88875,2.277525,10.785175000000002
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-Sp0,-0.889875,2.512900000000001,-3.3698500000000005,-1.241475000000002
4S(3S)Gal(b1-4)GlcNAc(b1-Sp0,3.0088500000000007,1.4730999999999987,3.11255,22.243674999999985
(6S)Gal(b1-4)(6S)GlcNAc(b1-Sp0,2.801950000000001,3.6671999999999993,2.6479000000000017,-4.737124999999992
(6P)Glc(b1-Sp10,1.2764500000000003,14.358700000000002,8.488525,2.12980000000001
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc(a1-Sp14,20.997075,4.896625,4.657450000000001,3.9512
Gal(b1-3)Gal(b1-4)GlcNAc(b1-Sp8,-0.07759999999999945,4.410050000000001,2.502475,7.375275
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-Sp12,-3.427224999999998,17.255750000000006,6.1460250000000025,5.231824999999997
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,14.933949999999996,4.812424999999998,8.066724999999998,1.9779500000000023
GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)GlcNAc(a1-Sp0,-1.7223000000000006,2.0289,-1.7765750000000002,28.59044999999999
Gal(b1-4)GlcNAc(a1-6)Gal(b1-4)GlcNAc(b1-Sp0,7.524874999999996,2.4905749999999998,1.32255,17.374675000000003
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-Sp0,8.073125,1.287650000000002,7.952900000000001,-7.798325000000005
GalNAc(b1-3)Gal(b1-Sp8,7.091925,20.035775,10.877400000000002,41.247325
GlcA(b1-3)GlcNAc(b1-Sp8,9.477899999999998,8.325124999999996,7.19095,15.843974999999993
